time,seconds_elapsed,z,y,x
1696508907414411000,130.94341088867188,-2.04348087310791,-0.8075127601623535,-1.6226801872253418
1696508907430310700,130.959310546875,-1.217860221862793,-0.3146653175354004,-1.226712703704834
1696508907446118700,130.97511865234375,-0.10047054290771484,0.19149255752563477,-0.4036705493927002
1696508907461957400,130.99095727539063,1.20389986038208,1.0976872444152832,0.2530980110168457
1696508907477735000,131.00673486328125,1.3876333236694336,1.9527921676635742,0.35460543632507324
1696508907493573600,131.02257373046876,1.8425440788269043,2.0332226753234863,0.8539237976074219
1696508907509473300,131.0384733886719,3.0785789489746094,1.5823583602905273,1.9099674224853516
1696508907525250800,131.05425073242188,5.52741003036499,1.4417657852172852,2.4632999897003174
1696508907541181000,131.07018090820313,7.292376518249512,1.730158805847168,1.6805613040924072
1696508907556989200,131.0859892578125,6.246158123016357,2.4264492988586426,1.2194018363952637
1696508907572797200,131.10179711914063,3.0511274337768555,3.326329231262207,0.25956225395202637
1696508907588727300,131.11772729492188,1.6620769500732422,2.9431657791137695,0.07182741165161133
1696508907604505000,131.13350512695314,1.5134057998657227,0.6638288497924805,1.9936442375183105
1696508907620374000,131.1493740234375,1.097944736480713,-2.114333152770996,4.861794471740723
1696508907636212700,131.16521264648438,2.686163902282715,-4.743984222412109,7.622641563415527
1696508907652082000,131.18108203125,3.06984806060791,-5.698339939117432,7.965831756591797
1696508907667951000,131.196951171875,0.611259937286377,-5.125091075897217,6.055680751800537
1696508907683820300,131.2128203125,-1.6149115562438965,-3.91235089302063,3.7565906047821045
1696508907699689200,131.22868920898438,-3.073719024658203,-2.4666144847869873,1.2039260864257812
1696508907715467000,131.24446704101564,-2.9412646293640137,-1.3531336784362793,-0.6793177127838135
1696508907731305500,131.26030541992188,-2.057595729827881,-0.6957902908325195,-1.7782737016677856
1696508907747205000,131.276205078125,-0.33698511123657227,-0.9368231296539307,-1.771504282951355
1696508907763013400,131.2920134277344,1.1033973693847656,-1.6976070404052734,-0.4054746627807617
1696508907778851800,131.30785180664063,1.2868008613586426,-2.337311029434204,0.8400650024414062
1696508907794690600,131.32369067382814,0.23830509185791016,-2.630760431289673,1.1482865810394287
1696508907810468000,131.33946801757813,-1.224776268005371,-2.717984676361084,0.8009271621704102
1696508907826367700,131.35536767578125,-2.4045000076293945,-2.6189348697662354,0.17204737663269043
1696508907842206500,131.37120654296876,-3.3771533966064453,-2.561897039413452,-0.6721680164337158
1696508907858075600,131.38707568359376,-3.962557315826416,-2.5809056758880615,-1.3941543102264404
1696508907873883600,131.40288354492188,-5.058946132659912,-2.4176735877990723,-1.9941182136535645
1696508907889722400,131.4187224121094,-5.910061836242676,-2.0958893299102783,-2.608644485473633
1696508907905622000,131.4346220703125,-5.7143354415893555,-1.7709980010986328,-2.6033694744110107
1696508907921430000,131.45042993164063,-4.685578346252441,-1.5413177013397217,-1.9158568382263184
1696508907937268700,131.46626879882814,-2.637141704559326,-1.1266160011291504,-0.828322172164917
